主订单编号,支付方式,选购商品,商品ID,商品数量,商品金额,订单提交时间,支付完成时间,订单完成时间,订单状态,取消原因,售后状态,订单类型,订单应付金额,优惠总金额,平台优惠
"	6925248498834111924","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 10:01:14","	2026-03-31 10:01:15",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6951704394573682052","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 10:01:03","	2026-03-31 10:01:07",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,12.99,0.00,-
"	6925258447247343420","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 10:00:14","	2026-03-31 10:00:16",,已发货,,-,普通订单,14.99,0.00,-
"	6925256311291149474","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 10:00:07","	2026-03-31 10:00:19","	2026-04-01 19:31:24",已完成,,-,普通订单,11.25,3.74,平台专属限时优惠券-3.74
"	6925241346453897110","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 10:00:04","	2026-03-31 10:00:06",,已发货,,-,普通订单,12.99,0.00,-
"	6951716023203796898","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:59:59","	2026-03-31 10:00:15",,已发货,,-,普通订单,14.99,0.00,-
"	6925252659622215357","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:59:58","	2026-03-31 09:59:59",,已发货,,-,普通订单,12.99,0.00,-
"	6925243568610180482","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:59:57","	2026-03-31 10:00:14",,已发货,,-,普通订单,12.99,0.00,-
"	6951716022588871773","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:59:46","	2026-03-31 09:59:54",,已发货,,-,普通订单,12.75,2.24,平台电商惊喜券-2.24
"	6951720204451845884","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:59:43","	2026-03-31 09:59:46",,已发货,,-,普通订单,6.99,6.00,平台专属限时优惠券-6.00
"	6951698136814916925","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:59:42","	2026-03-31 09:59:47",,已发货,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-售后待处理,普通订单,12.99,0.00,-
"	6925256325636128378","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:59:41","	2026-03-31 09:59:53",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,10.99,2.00,平台番茄小说惊喜券-2.00
"	6925258449617125159","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:59:39","	2026-03-31 10:01:09",,已发货,,-,普通订单,14.99,0.00,-
"	6925258491963211722","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:59:31","	2026-03-31 09:59:41",,已发货,,-,普通订单,9.99,3.00,平台电商惊喜券-2.00;余额抵扣金额-1.00
"	6925255143010368781","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:59:29","	2026-03-31 09:59:30",,已发货,,-,普通订单,14.99,0.00,-
"	6951717753864853242","	抖音支付",七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全-10包浓缩液【袋子颜色随机】,"	3796349154066825652",1,3.99,"	2026-03-31 09:58:50","	2026-03-31 09:58:57",,已发货,,-,普通订单,3.99,0.00,-
"	6951720236000220477","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:57:25","	2026-03-31 09:57:31",,已发货,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-售后待处理,普通订单,14.99,0.00,-
"	6925241346168487019","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:57:23","	2026-03-31 09:57:29",,已发货,,-,普通订单,12.99,0.00,-
"	6925248476254404484","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:57:01","	2026-03-31 09:57:20",,已发货,,-,普通订单,14.99,0.00,-
"	6925258482811502137","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:56:02","	2026-03-31 09:56:23",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,12.99,0.00,-
"	6951695716973811685","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:56:01","	2026-03-31 09:56:05",,已发货,,-,普通订单,12.99,0.00,-
"	6951702473345931155","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:55:56","	2026-03-31 09:56:19",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6925256272063069961","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:55:52","	2026-03-31 09:55:54",,已发货,,-,普通订单,14.99,0.00,-
"	6925250302678958022","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:55:51","	2026-03-31 09:56:12",,已发货,,-,普通订单,14.99,0.00,-
"	6925255183095135592","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:55:16","	2026-03-31 09:55:18",,已发货,,-,普通订单,14.99,0.00,-
"	6925258444383223478","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",2,12.99,"	2026-03-31 09:55:01","	2026-03-31 09:55:08",,已发货,,-,普通订单,25.98,0.00,-
"	6951708918619837822","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:54:26","	2026-03-31 09:54:33",,已发货,,-,普通订单,14.99,0.00,-
"	6925241329523588958","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:54:12","	2026-03-31 09:54:40",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6951706698087470099","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:53:49","	2026-03-31 09:53:51",,已发货,,-,普通订单,14.99,0.00,-
"	6951699978884683195","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:53:48","	2026-03-31 09:53:49",,已发货,,-,普通订单,12.99,0.00,-
"	6925248485613403258","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:53:40","	2026-03-31 09:53:51",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6925256283820948831","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:53:36","	2026-03-31 09:53:40",,已发货,,-,普通订单,14.99,0.00,-
"	6925246083537796665","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:53:36","	2026-03-31 09:54:06",,已发货,,-,普通订单,12.99,0.00,-
"	6925250264091884588","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:53:36","	2026-03-31 09:54:03",,已发货,,-,普通订单,14.99,0.00,-
"	6951704435298408268","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:53:29","	2026-03-31 09:53:31",,已发货,,-,普通订单,12.99,0.00,-
"	6925239193936035678","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:52:01",,,已关闭,你已取消订单：暂时不需要这个商品,-,普通订单,14.99,0.00,-
"	6925255181110246938","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:51:53","	2026-03-31 09:51:55",,已发货,,-,普通订单,14.99,0.00,-
"	6925252619699977287","	抖音支付",七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全-10包浓缩液【袋子颜色随机】,"	3796349154066825652",1,3.99,"	2026-03-31 09:51:25","	2026-03-31 09:51:26",,已发货,,-,普通订单,3.99,0.00,-
"	6951717712301200791","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:51:09","	2026-03-31 09:51:10",,已发货,,-,普通订单,12.99,0.00,-
"	6951722359377434387","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:50:55","	2026-03-31 09:51:06","	2026-04-01 20:15:47",已完成,,-,普通订单,11.99,3.00,余额抵扣金额-3.00
"	6925243580556540994","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:50:34","	2026-03-31 09:50:36",,已发货,,-,普通订单,14.99,0.00,-
"	6925246077411753386","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:50:15","	2026-03-31 09:50:16",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,12.99,0.00,-
"	6951711268698985879","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:49:47","	2026-03-31 09:49:53",,已发货,,-,普通订单,14.99,0.00,-
"	6951722364580927203","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:49:19","	2026-03-31 09:49:41",,已发货,,-,普通订单,14.99,0.00,-
"	6925256292895587777","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:48:59","	2026-03-31 09:49:00",,已发货,,-,普通订单,13.59,1.40,余额抵扣金额-1.40
"	6951720196523562604","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:48:46","	2026-03-31 09:48:51",,已发货,,-,普通订单,12.99,2.00,平台番茄小说惊喜券-2.00
"	6951708930707363122","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:48:23","	2026-03-31 09:48:24",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6951717743766869463","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:48:22","	2026-03-31 09:48:33",,已发货,,-,普通订单,12.99,0.00,-
"	6925252637638556938","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:48:06","	2026-03-31 09:48:11",,已发货,,-,普通订单,14.99,0.00,-
"	6951713357560288678","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:47:58","	2026-03-31 09:48:14",,已发货,,-,普通订单,12.99,0.00,-
"	6951704398396921653","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:47:42","	2026-03-31 09:47:47",,已发货,,-,普通订单,14.99,0.00,-
"	6951716004424193627","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:47:36","	2026-03-31 09:47:41",,已发货,,-,普通订单,14.99,0.00,-
"	6951713438613575047","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液】,"	3811269702848741512",1,12.99,"	2026-03-31 09:47:35","	2026-03-31 09:47:37",,已发货,,-,普通订单,12.99,0.00,-
"	6951702498296075359","	抖音支付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:47:32","	2026-03-31 09:47:33",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6951717741441848648","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:47:31","	2026-03-31 09:47:40",,已发货,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-待退货,普通订单,14.99,0.00,-
"	6951706720808146519","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:47:30","	2026-03-31 09:47:37",,已发货,,-,普通订单,14.99,0.00,-
"	6951724808122209450","	支付宝",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-粉萌兔宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:47:26","	2026-03-31 09:47:26",,已发货,,-,普通订单,14.99,0.00,-
"	6951708896763188695","	微信",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:47:21","	2026-03-31 09:47:35",,已关闭,,萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-退款成功,普通订单,14.99,0.00,-
"	6925246059349180368","	抖音月付",萌娃冲电泡泡机网红爆款新款手持多孔吹泡泡玩具泡泡机趣味玩具-绿青蛙宝【送充电电池+1瓶泡泡液+10包浓缩泡泡液】,"	3811269702848741512",1,14.99,"	2026-03-31 09:47:19","	2026-03-31 09:47:20",,已发货,,-,普通订单,14.99,0.00,-
