结算时间,订单号,子订单号,结算金额,结算账户,结算单类型,有结算前退款,下单时间,商品ID,商品名称,商品数量,达人ID,达人名称,业务类型,订单类型,订单总价,商品总价,运费,店铺券,政府补贴商家垫资,结算前退款金额,平台补贴,其他平台补贴,政府补贴平台垫资,达人补贴,抖音支付补贴,抖音月付营销补贴,银行补贴,以旧换新抵扣,平台补贴运费,用户实付,收入合计,平台服务费,达人佣金,服务商佣金,渠道分成,招商服务费,站外推广费,其他分成,其他分成说明,支出合计,是否免佣,免佣金额,商户主体名称,备注
" "," "," ",收入+支出," "," "," "," "," "," "," "," "," "," "," ",商品总价+运费," "," ",包括商家发的优惠券、商品直降金额以及与平台混资补贴商家承担的金额,以旧换新商家先行出资，结算后商家拿着对应金额发票与政府进行金额结算。,退给用户的货款+运费+退补贴," ",其他平台补贴包括话费充值平台优惠金额，此部分补贴金额商家无需给平台开票,以旧换新政府出资补商家，跟随货款一同结算给商家，包括以旧换新政府补贴券，商家无需开票。," "," "," "," "," "," "," ",用户实付+平台补贴+达人补贴+抖音支付补贴+抖音月付补贴+银行补贴+以旧换新抵扣+平台补贴运费+政府补贴平台垫资+其他平台补贴,"'-(用户实付+平台补贴+达人补贴+平台补贴运费+政府补贴平台垫资+其他平台补贴)*费率
平台按照商品类目费率收取商家的费用","'-(用户实付-运费+平台补贴+达人补贴+平台补贴运费+抖音支付补贴+抖音月付补贴+政府补贴平台垫资+其他平台补贴)*费率
商家支出给达人的佣金",商家使用了服务商服务（例如商家招募与培训、内容制作、抖店开设与运营、达人运营等一站式服务），需要支付给对应服务商的佣金,仅在学浪订单场景下存在的分成，如果订单非学浪订单则不会有这个费用,商家支出给团长的佣金,推广者在抖音APP外进行商品推广，用户因推广者推广进入抖音APP进入小店平台并完成商品购买。商家商品通过精选联盟平台的推广者成交的，每笔订单商家需要向推广者支付一定比例的推广费,除“佣金、渠道分成、招商服务费、站外推广费”等账单中已分列展示之外的分成项目," ",平台服务费+达人佣金+服务商佣金+渠道分成+招商服务费+站外推广费+其他分成,订单是否命中了平台各类平台服务费减免活动，例如商品卡佣金减免等活动,订单结算时按照平台活动规则减免掉的金额，免佣金额不会结算或打款给商家," "," "
2026-03-05 08:19:17,'6924516181540175200,'6924516181540175200,9.49,聚合账户,已结算,否,2026-02-27 08:12:40,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-05 08:40:44,'6950913495181629057,'6950913495181629057,9.49,聚合账户,已结算,否,2026-02-26 08:05:00,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-05 09:09:25,'6924518395074673831,'6924518395074673831,4.74,聚合账户,已结算,是,2026-02-27 07:33:25,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,-5,0,0,0,0,0,0,0,0,0,4.99,4.99,-0.25,0,0,0,0,0,0,,-0.25,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-05 09:27:59,'6950638353940091917,'6950638353940091917,9.79,聚合账户,已结算,否,2026-02-08 06:35:47,'3796351544073519123,电动牵绳小马声光跳萌宠益智早教启蒙科学实验【自备2节5号电池,1,'2802025515201240,欣宝丫头玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.2,0,0,0,0,0,0,,-0.2,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-05 09:47:35,'6950906975348528959,'6950906975348528959,9.49,聚合账户,已结算,否,2026-02-26 08:32:19,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-05 11:26:02,'6950905916559922489,'6950905916559922489,9.49,聚合账户,已结算,否,2026-02-27 08:11:27,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-05 11:26:02,'6950921302462567686,'6950921302462567686,9.49,聚合账户,已结算,否,2026-02-27 08:07:23,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-05 11:30:56,'6950906959979616097,'6950906959979616097,18.98,聚合账户,已结算,否,2026-02-26 08:24:54,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,'1400117048905447,欣晴玩具,精选联盟,普通订单,19.98,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,19.98,-1,0,0,0,0,0,0,,-1,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-05 11:49:14,'6924518412071959988,'6924518412071959988,9.49,聚合账户,已结算,否,2026-02-27 07:47:10,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,4,0,0,0,0,0,0,0,0,5.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 04:14:44,'6924518476236423133,'6924518476236423133,8.54,聚合账户,已结算,否,2026-02-27 08:27:08,'3796349154066825652,七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,8.99,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,8.99,-0.45,0,0,0,0,0,0,,-0.45,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 04:17:53,'6924518376144796885,'6924518376144796885,9.49,聚合账户,已结算,否,2026-02-27 07:42:27,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 04:24:55,'6950923813620750305,'6950923813620750305,9.49,聚合账户,已结算,否,2026-02-27 07:34:16,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 04:35:00,'6924548520508358610,'6924548520508358610,14.24,聚合账户,已结算,否,2026-02-28 07:06:15,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,14.99,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99,-0.75,0,0,0,0,0,0,,-0.75,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 04:49:06,'6950912636287719113,'6950912636287719113,9.49,聚合账户,已结算,否,2026-02-27 08:06:22,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,3,0,0,0,0,0,0,0,0,6.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 07:45:01,'6950895616233641561,'6950895616233707097,9.49,聚合账户,已结算,否,2026-02-26 09:19:52,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 07:57:11,'6950910304736711879,'6950910304736711879,9.49,聚合账户,已结算,否,2026-02-27 07:37:38,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 07:57:11,'6924527506240798513,'6924527506240798513,9.49,聚合账户,已结算,否,2026-02-27 08:09:33,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:09:19,'6924527430921452775,'6924527430921452775,9.49,聚合账户,已结算,否,2026-02-27 07:25:25,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:19:02,'6924525072948100694,'6924525072948100694,9.49,聚合账户,已结算,否,2026-02-27 08:06:46,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:19:02,'6924520691089243810,'6924520691089243810,9.49,聚合账户,已结算,否,2026-02-27 07:00:02,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:23:44,'6924499646833720784,'6924499646833720784,9.49,聚合账户,已结算,否,2026-02-26 07:50:09,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:27:53,'6950908805346301477,'6950908805346301477,9.49,聚合账户,已结算,否,2026-02-26 08:35:58,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:28:14,'6924516192527678822,'6924516192527678822,6.64,聚合账户,已结算,是,2026-02-27 07:50:33,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,-3,0,0,0,0,0,0,0,0,0,6.99,6.99,-0.35,0,0,0,0,0,0,,-0.35,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:28:14,'6924550641316101907,'6924550641316101907,9.49,聚合账户,已结算,否,2026-02-28 06:54:11,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:28:14,'6950921291590145825,'6950921291590145825,18.98,聚合账户,已结算,否,2026-02-27 07:53:48,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,2,'1400117048905447,欣晴玩具,精选联盟,普通订单,19.98,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,19.98,-1,0,0,0,0,0,0,,-1,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:28:14,'6950919453198062942,'6950919453198062942,9.49,聚合账户,已结算,否,2026-02-27 07:50:11,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,4,0,0,0,0,0,0,0,0,5.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:28:14,'6950908793657890341,'6950908793657890341,9.49,聚合账户,已结算,否,2026-02-26 08:33:45,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:57:22,'6950895616233641561,'6950895616233641561,9.49,聚合账户,已结算,否,2026-02-26 09:19:52,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:57:22,'6924497421583023960,'6924497421583023960,9.49,聚合账户,已结算,否,2026-02-26 09:17:05,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 08:57:22,'6950921328865122089,'6950921328865122089,9.49,聚合账户,已结算,否,2026-02-27 07:55:20,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 09:21:43,'6950923873549751574,'6950923873549751574,9.49,聚合账户,已结算,否,2026-02-27 07:52:50,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,3.01,0,0,0,0,0,0,0,0,6.98,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 09:27:01,'6924532010816142925,'6924532010816142925,9.49,聚合账户,已结算,否,2026-02-27 07:58:04,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 10:50:05,'6950936726476821703,'6950936726476821703,8.54,聚合账户,已结算,否,2026-02-27 07:37:54,'3796349154066825652,七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,8.99,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,8.99,-0.45,0,0,0,0,0,0,,-0.45,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 11:31:01,'6950923890104407262,'6950923890104407262,9.49,聚合账户,已结算,否,2026-02-27 07:53:22,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 11:33:18,'6924497363152698876,'6924497363152698876,9.49,聚合账户,已结算,否,2026-02-26 08:27:58,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 11:45:33,'6924508651482480472,'6924508651482480472,6.64,聚合账户,已结算,否,2026-02-26 09:20:34,'3796349154066825652,七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,6.99,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99,6.99,-0.35,0,0,0,0,0,0,,-0.35,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-06 15:06:23,'6950912546337723721,'6950912546337723721,9.49,聚合账户,已结算,否,2026-02-27 07:06:54,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,1.8,0,0,0,0,0,0,0,0,8.19,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 02:27:49,'6950897975601796474,'6950897975601796474,0.04,聚合账户,已结算,是,2026-02-26 09:01:34,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,-9.95,0.04,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,,0,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 03:57:13,'6924539353526402901,'6924539353526402901,14.24,聚合账户,已结算,否,2026-02-28 06:29:56,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,14.99,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99,-0.75,0,0,0,0,0,0,,-0.75,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 04:25:22,'6924513837146865094,'6924513837146865094,9.49,聚合账户,已结算,否,2026-02-27 08:10:32,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 04:26:28,'6950902169409165093,'6950902169409165093,9.49,聚合账户,已结算,否,2026-02-26 07:04:24,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 04:26:35,'6924516213558902588,'6924516213558902588,14.24,聚合账户,已结算,否,2026-02-27 08:22:15,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,14.99,14.99,0,0,0,0,4.4,0,0,0,0,0,0,0,0,10.59,14.99,-0.75,0,0,0,0,0,0,,-0.75,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 04:27:43,'6950923896616326434,'6950923896616326434,9.49,聚合账户,已结算,否,2026-02-27 07:43:10,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 04:33:58,'6924527521230388666,'6924527521230388666,14.24,聚合账户,已结算,否,2026-02-27 08:21:18,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,14.99,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99,-0.75,0,0,0,0,0,0,,-0.75,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 04:35:37,'6950923913349109537,'6950923913349109537,4.74,聚合账户,已结算,是,2026-02-27 08:11:46,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,-5,0,0,0,0,0,0,0,0,0,4.99,4.99,-0.25,0,0,0,0,0,0,,-0.25,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 04:44:09,'6924527481528351850,'6924527481528351850,9.49,聚合账户,已结算,否,2026-02-27 07:48:07,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 04:44:13,'6950919398441424230,'6950919398441424230,9.49,聚合账户,已结算,否,2026-02-27 07:22:40,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 08:09:19,'6924593094963068768,'6924593094963068768,9.49,聚合账户,已结算,否,2026-03-02 07:17:50,'3796350193339859271,2026电动牵绳小乌龟灯光音乐3D投影爬行玩具【自备3节5号电池,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 08:12:53,'6924495107358948920,'6924495107358948920,9.49,聚合账户,已结算,否,2026-02-26 08:08:33,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 08:14:51,'6950919461166388622,'6950919461166388622,14.24,聚合账户,已结算,否,2026-02-27 08:23:51,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,14.99,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99,-0.75,0,0,0,0,0,0,,-0.75,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 08:22:30,'6924527498662608005,'6924527498662608005,9.49,聚合账户,已结算,否,2026-02-27 08:10:51,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 08:23:27,'6924533926042697647,'6924533926042697647,9.49,聚合账户,已结算,否,2026-02-27 08:09:43,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
2026-03-07 08:34:47,'6924492893382409532,'6924492893382409532,9.49,聚合账户,已结算,否,2026-02-26 08:26:46,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,1,'1400117048905447,欣晴玩具,精选联盟,普通订单,9.99,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99,-0.5,0,0,0,0,0,0,,-0.5,,0,广州斌立科技有限公司,商品类目: 玩具/童车/益智/积木/模型
